team_name,team_id,head_coach,seasons_coached,wins,losses,ties,wl_per
Eastern Conn. St. Warriors,200,Brian Tilley,4,36,31,0,0.537
Eastern Conn. St. Warriors,200,Nicholas Smith,3,30,21,0,0.588
Eastern Conn. St. Warriors,200,Justin Axel,7,82,42,0,0.661
Eastern Conn. St. Warriors,200,Rick McCarthy,7,91,19,0,0.827
Eastern Conn. St. Warriors,200,Jonathan Basti,2,22,10,0,0.688
Eastern Conn. St. Warriors,200,Marc Graham,4,21,25,0,0.457
Eastern Nazarene Lions,1064,Ron Hamwey,0,0,0,0,NA
Eastern Nazarene Lions,1064,Mark Wirth,1,0,12,0,0
Eastern Eagles,8968,Kevin Wallace,11,126,62,0,0.67
Eastern Eagles,8968,Brandon Childs,3,28,19,0,0.596
Eastern Eagles,8968,John Levis,3,18,30,0,0.375
Edgewood Eagles,1066,Jeremy Napier,2,5,18,0,0.217
Elizabethtown Blue Jays,211,Andrew Delaney,3,33,17,0,0.66
Elizabethtown Blue Jays,211,Chuck Maloy,4,30,29,0,0.508
Elizabethtown Blue Jays,211,Terry Corcoran,8,71,52,0,0.577
Elizabethtown Blue Jays,211,Chris Perzinski,4,38,25,0,0.603
Elizabethtown Blue Jays,211,Kyle McGuire,2,17,10,0,0.63
Elmhurst Bluejays,212,Mark Morrell,10,62,73,0,0.459
Embry-Riddle (FL) Eagles,9680,Spencer Wims,4,15,39,0,0.278
Emerson Lions,214,Dan Gold,4,8,46,0,0.148
Emerson Lions,214,Scott Dupuis,2,6,12,1,0.342
Emerson Lions,214,Mike Blanchard,4,19,32,0,0.373
Emerson Lions,214,Matt Colombini,6,26,45,0,0.366
Emerson Lions,214,Nate Mayo,2,3,21,0,0.125
Emmanuel (GA) Lions,30193,Patrick Johnston,3,12,31,0,0.279
Emmanuel (GA) Lions,30193,Bert Severns,6,14,65,0,0.177
Emmanuel (MA) Saints,215,Brendan McWilliams,6,60,47,0,0.561
Emmanuel (MA) Saints,215,Trevor Craven,5,15,47,0,0.242
Endicott Gulls,8981,Eric Hagarty,7,61,47,0,0.565
Endicott Gulls,8981,Sean Quirk,18,243,97,0,0.715
Endicott Gulls,8981,Brian Wylie,2,17,10,0,0.63
Fairfield Stags,220,Andrew Copelan,11,87,78,0,0.527
Fairfield Stags,220,Ted Spencer,13,93,90,0,0.508
Fairfield Stags,220,Tom McClelland,3,8,27,0,0.229
Fairfield Stags,220,Andrew Baxter,3,14,18,0,0.438
FDU-Florham Devils,221,Pat Scarpello,21,150,159,0,0.485
FDU-Florham Devils,221,Tom Gill,5,45,33,0,0.577
FDU-Florham Devils,221,Dave Carty,3,25,8,0,0.758
Farmingdale St. Rams,27892,Sean Chamberlain,8,78,39,0,0.667
Farmingdale St. Rams,27892,Steve D'Argenio,8,48,55,0,0.466
Farmingdale St. Rams,27892,Tim Tuttle,7,51,55,0,0.481
Felician Golden Falcons,23157,Brendan Bonacum,5,11,42,0,0.208
Ferrum Panthers,225,Mark Frey,7,52,66,0,0.441
Ferrum Panthers,225,Michael Baggetta,5,18,53,0,0.254
Ferrum Panthers,225,Zach Louie,0,0,0,0,NA
Flagler Saints,30092,Brian Duncan,1,3,14,0,0.176
Florida Tech Panthers,230,Ryan McAleavey,7,46,53,0,0.465
Florida Tech Panthers,230,Mark Penn,3,12,16,0,0.429
Florida Tech Panthers,230,Brad MacArthur,1,9,4,0,0.692
Florida Tech Panthers,230,Zach Wynne,1,1,2,0,0.333
Fla. Southern Moccasins,233,Marty Ward,12,92,80,0,0.535
Fla. Southern Moccasins,233,Rory Whipple,2,8,14,0,0.364
Franciscan Barons,30069,Peter Rosaschi,10,25,101,0,0.198
Franklin & Marshall Diplomats,239,Todd Cavallaro,15,141,77,0,0.647
Franklin & Marshall Diplomats,239,Bill Gorrow,6,50,37,0,0.575
Franklin & Marshall Diplomats,239,David W. Webster,3,19,26,0,0.422
Franklin Pierce Ravens,241,Rick Senatore,13,70,90,0,0.438
Franklin Pierce Ravens,241,John McCormack,4,3,45,0,0.063
Franklin Pierce Ravens,241,Cassie Beckwith,1,11,5,0,0.688
Franklin Pierce Ravens,241,Kevin Pezanowski,3,6,34,0,0.15
Franklin Pierce Ravens,241,John Barry,3,3,31,0,0.088
Frostburg St. Bobcats,243,Tommy Pearce,9,97,70,0,0.581
Frostburg St. Bobcats,243,Steve Gartelman,3,22,10,0,0.688
Georgetown Hoyas,251,Kevin Warne,10,85,62,0,0.578
Georgetown Hoyas,251,Jim Feely,3,4,18,0,0.182
Georgetown Hoyas,251,David Urick,23,223,99,0,0.693
Georgetown Hoyas,251,Bill Gorrow,7,23,66,0,0.258
Georgetown Hoyas,251,Charles Goodell,1,2,6,0,0.25
Georgetown Hoyas,251,Greg Swanson,5,8,35,0,0.186
Georgetown Hoyas,251,Tom Oberdorfer,2,7,19,0,0.269
Georgetown Hoyas,251,Gary Besosa,2,2,16,0,0.111
Georgian Court Lions,9004,Mickey Hover,7,46,59,0,0.438
Gettysburg Bullets,258,Hank Janczyk,34,432,126,0,0.774
Gettysburg Bullets,258,Joe Donolli,16,108,99,0,0.522
Gettysburg Bullets,258,Daniel Bierne,3,8,17,1,0.327
Gettysburg Bullets,258,Fred Froelicher,3,10,19,0,0.345
Gettysburg Bullets,258,Curt Coull,1,1,6,0,0.143
Gettysburg Bullets,258,Peter Toner,1,14,8,0,0.636
Gordon Fighting Scots,1099,Warren Shumate,8,52,76,0,0.406
Gordon Fighting Scots,1099,Kevin Dugan,2,13,15,0,0.464
Gordon Fighting Scots,1099,Paul Richardson,4,31,29,0,0.517
Gordon Fighting Scots,1099,Bill Bodwell,1,5,10,0,0.333
Gordon Fighting Scots,1099,Brian Lane,3,7,26,0,0.212
Goucher Gophers,1467,Brian Kelly,9,57,72,0,0.442
Goucher Gophers,1467,Kyle Hannan,12,129,71,0,0.645
Goucher Gophers,1467,Jim Lyons,5,25,45,0,0.357
Greensboro Greensboro Pride,263,Mike Foderaro,7,45,58,0,0.437
Greensboro Greensboro Pride,263,Dan Cetrone,15,96,122,0,0.44
Greensboro Greensboro Pride,263,J.B. Clarke,1,9,5,0,0.643
Greensboro Greensboro Pride,263,Mike Burnett,1,5,7,0,0.417
Greensboro Greensboro Pride,263,John H. Burke Jr.,5,37,34,0,0.521
Greensboro Greensboro Pride,263,Evan Smith,1,3,9,0,0.25
Greensboro Greensboro Pride,263,Byron Collins,1,9,4,0,0.692
Greensboro Greensboro Pride,263,Nate Bates,1,11,7,0,0.611
Grove City Wolverines,265,Alec Jernstedt,5,50,21,0,0.704
Guilford Quakers,1112,Tom Carmean,8,67,61,0,0.523
Guilford Quakers,1112,John Hardy,3,5,12,0,0.294
Guilford Quakers,1112,Andrew Rowe,6,20,65,0,0.235
Guilford Quakers,1112,Geoff Miller,7,63,27,0,0.7
Guilford Quakers,1112,Randy Mercer,10,35,102,0,0.255
Guilford Quakers,1112,Wally Cook,2,15,12,0,0.556
Guilford Quakers,1112,Bob Malm,3,13,20,0,0.394
Guilford Quakers,1112,Tom Saunders,2,10,10,0,0.5
Guilford Quakers,1112,Mark Goldsmith,4,30,30,0,0.5
Guilford Quakers,1112,Mark Crisco,2,14,11,0,0.56
Guilford Quakers,1112,Maxx Aiken,1,3,5,0,0.375
Guilford Quakers,1112,Charles Forbes,1,0,4,0,0
Guilford Quakers,1112,John Burke,1,5,9,0,0.357
Guilford Quakers,1112,Mark Frey,1,5,10,0,0.333
Gwynedd Mercy Griffins,12399,Dana Lindstrom,13,101,78,0,0.564
Gwynedd Mercy Griffins,12399,Blase Cesarone,1,5,12,0,0.294
Hamilton Continentals,267,Scott Barnard,16,90,119,0,0.431
Hamilton Continentals,267,John F. Panatier,3,9,8,0,0.529
Hamilton Continentals,267,Manfred von Schiller,37,184,210,0,0.467
Hamilton Continentals,267,Gene McCabe,5,54,18,0,0.75
Hamilton Continentals,267,William Tomik,3,4,14,0,0.222
Hamilton Continentals,267,Charles L. Hunter,4,10,14,0,0.417
Hamilton Continentals,267,Kevin Gilmartin,4,14,41,0,0.255
Hamilton Continentals,267,Jayme Block,1,8,5,0,0.615
Hampden-Sydney Tigers,269,Ray Rostan,32,302,172,0,0.637
Hampden-Sydney Tigers,269,Jason Rostan,6,71,29,0,0.71
Hampden-Sydney Tigers,269,Bill Reid,6,42,40,0,0.512
Hampden-Sydney Tigers,269,Howdy Myers,3,22,18,0,0.55
Hampden-Sydney Tigers,269,Lou2 Wacker,1,1,8,0,0.111
Hampton Pirates,270,Lloyd Carter,4,11,25,0,0.306
Hampton Pirates,270,Rashad Devoe,1,0,6,0,0
Hampton Pirates,270,Chazz Woodson,1,0,10,0,0
Hanover Panthers,1115,Skip Lichtfuss,8,44,80,0,0.355
Hanover Panthers,1115,Jeff Roberts,4,32,21,0,0.604
Hartwick Hawks,273,Don LaSala,7,40,45,0,0.471
Hartwick Hawks,273,David Haase,4,3,27,0,0.1
Hartwick Hawks,273,Bill Muse,3,13,16,0,0.448
Hartwick Hawks,273,Bill Bjorness,16,109,128,0,0.46
Hartwick Hawks,273,Jeff Tipping,4,13,32,0,0.289
Hartwick Hawks,273,Rory Whipple,12,114,65,0,0.637
Hartwick Hawks,273,Bob Newkirk,1,4,6,0,0.4
Hartwick Hawks,273,Alden Shattuck,6,11,52,0,0.175
Hartwick Hawks,273,Jape Shattuck,3,14,22,0,0.389
Hartwick Hawks,273,Al Miller,2,8,10,0,0.444
Harvard Crimson,275,Chris Wojcik,9,65,65,0,0.5
Harvard Crimson,275,Bruce Munro,26,171,164,8,0.51
Harvard Crimson,275,Scott Anderson,20,142,133,0,0.516
Harvard Crimson,275,Irving Lydecker,2,9,7,0,0.563
Harvard Crimson,275,Robert Pool,3,16,13,2,0.548
Harvard Crimson,275,John Tillman,3,20,19,0,0.513
Harvard Crimson,275,Bob Scalise,13,99,79,0,0.556
Harvard Crimson,275,Robert H. Maddux,2,12,8,0,0.6
Harvard Crimson,275,H.W. Jeffers Jr.,1,4,10,0,0.286
Harvard Crimson,275,J. Neil Stanley,4,19,24,0,0.442
Harvard Crimson,275,Michael H. Cochran,1,1,1,0,0.5
Harvard Crimson,275,John Witherspoon,4,14,28,0,0.333
Harvard Crimson,275,Talbot Hunter,1,3,8,0,0.273
Harvard Crimson,275,Madison Sayles,4,21,17,2,0.55
Harvard Crimson,275,E.F. Gamache,1,5,4,1,0.55
Harvard Crimson,275,Harry Hubert,1,0,4,0,0
Harvard Crimson,275,Gerry Byrne,2,10,7,0,0.588
Haverford Fords,276,Colin Bathory,7,49,55,0,0.471
Haverford Fords,276,Dana Swan,15,65,78,1,0.455
Haverford Fords,276,Mike Murphy,7,64,41,0,0.61
Haverford Fords,276,Stewart Moan,2,8,22,0,0.267
Haverford Fords,276,Greg Zecca,9,46,82,0,0.359
Haverford Fords,276,Brendan Dawson,2,14,16,0,0.467
Haverford Fords,276,David Hooks,5,36,37,0,0.493
Haverford Fords,276,Nick Taylor,4,11,26,0,0.297
Heidelberg The Student Prince,278,Bill Schmoldt,5,19,48,0,0.284
Heidelberg The Student Prince,278,Mark Cyron,1,1,15,0,0.063
Hendrix Warriors,1124,Curt Foxx,6,34,56,0,0.378
Hendrix Warriors,1124,Jeremy Lichtig,3,0,34,0,0
Hendrix Warriors,1124,Anthony Biondo,5,25,38,0,0.397
Hendrix Warriors,1124,Jordan Drumheller,1,6,8,0,0.429
High Point Panthers,19651,Jon Torpey,10,71,73,0,0.493
Hilbert Hawks,8398,Rick Schunke,7,53,43,0,0.552
Hilbert Hawks,8398,Michael Carbery,5,24,23,0,0.511
Hiram Terriers,281,Brian Jenkins,10,31,88,0,0.261
Hiram Terriers,281,Brian Welch,0,0,0,0,NA
Hobart Statesmen,282,Greg Raymond,9,63,56,0,0.529
Hobart Statesmen,282,Babe Kraus,37,208,119,5,0.634
Hobart Statesmen,282,Buddy Beadmore,1,9,5,0,0.643
Hobart Statesmen,282,Jerry Schmidt,11,143,34,0,0.808
Hobart Statesmen,282,Matt Kerwick,7,40,53,0,0.43
Hobart Statesmen,282,Partridge,2,2,10,1,0.192
Hobart Statesmen,282,E.G. Paul,3,15,8,1,0.646
Hobart Statesmen,282,T.W. Johnson,5,25,44,0,0.362
Hobart Statesmen,282,W.F. Fitzgerald,4,13,14,2,0.483
Hobart Statesmen,282,David Urick,11,129,33,0,0.796
Hobart Statesmen,282,Dr. J.B. Covert,2,6,8,3,0.441
Hobart Statesmen,282,B.J. O'Hara,12,97,63,0,0.606
Hobart Statesmen,282,Dr. J.A. Leighton,8,21,42,4,0.343
Hobart Statesmen,282,MacDonough,1,0,4,1,0.1
Hobart Statesmen,282,Tom Korn,1,7,3,0,0.7
Hobart Statesmen,282,J.L Tufford,2,10,5,1,0.656
Hobart Statesmen,282,S. Reigel,2,4,7,1,0.375
Hobart Statesmen,282,J.M. Michaelson,2,9,9,1,0.5
Hobart Statesmen,282,Garvey,1,2,5,1,0.313
Hofstra Pride,283,Seth Tierney,16,127,99,0,0.562
Hofstra Pride,283,Albert Brisotti,1,2,4,0,0.333
Hofstra Pride,283,Howdy Myers,26,215,138,4,0.608
Hofstra Pride,283,John Danowski,21,192,123,0,0.61
Hofstra Pride,283,Harry Royle,10,61,66,0,0.48
Hood Blazers,8404,Brad Barber,9,56,70,0,0.444
Hood Blazers,8404,A.J. Russo,1,0,7,0,0
Hood Blazers,8404,Jeremy Mattoon,3,15,36,0,0.294
Hood Blazers,8404,Curt Foxx,2,7,24,0,0.226
Hood Blazers,8404,Eric Dummann,1,0,17,0,0
Hood Blazers,8404,Eric Shultz,2,0,22,0,0
Hope Flying Dutchmen,286,Michael Schanhals,10,99,46,0,0.683
Huntingdon Hawks,1130,Andrew Carey,9,78,78,0,0.5
Huntingdon Hawks,1130,Ryan Nowell,2,9,12,0,0.429
Husson Eagles,1133,Mike Craig,5,22,40,0,0.355
Husson Eagles,1133,Sean Murphy,1,8,9,0,0.471
Husson Eagles,1133,Jeremy Mattoon,2,14,16,0,0.467
Husson Eagles,1133,Marsh Gray,2,14,15,0,0.483
Husson Eagles,1133,Tim Murphy,2,19,19,0,0.5
Husson Eagles,1133,Mike O'Neil,2,10,15,0,0.4
IIT Scarlet Hawks,30172,Dan Sharbaugh,3,10,16,0,0.385
Ill. Wesleyan Titans,300,Zach Iannucci,9,110,37,0,0.748
Immaculata Mighty Macs,303,Hugh Donovan,3,14,30,0,0.318
Immaculata Mighty Macs,303,Mickey Hover,2,4,24,0,0.143
Immaculata Mighty Macs,303,Marty Mullen,1,9,6,0,0.6
Immaculata Mighty Macs,303,Bob Bush,3,7,30,0,0.189
Immaculata Mighty Macs,303,Christian Zwickert,2,9,21,0,0.3
Immaculata Mighty Macs,303,Niko Amato,2,6,25,0,0.194
Immaculata Mighty Macs,303,Matthew Justice,3,9,19,0,0.321
Ithaca Bombers,313,Jeff Long,35,354,174,0,0.67
Ithaca Bombers,313,Bill Ware,11,80,30,0,0.727
Ithaca Bombers,313,Kevin Spencer,4,23,26,0,0.469
Ithaca Bombers,313,Ray Rostan,2,15,10,0,0.6
Ithaca Bombers,313,Al Wolski,4,42,15,0,0.737
Jacksonville Dolphins,316,Guy Van Arsdale,5,25,39,0,0.391
Jacksonville Dolphins,316,Matt Kerwick,2,11,17,0,0.393
Jacksonville Dolphins,316,John Galloway,6,41,40,0,0.506
John Carroll Blue Streaks,320,Chris Cooper,1,12,6,0,0.667
John Carroll Blue Streaks,320,Brian Small,2,22,11,0,0.667
John Carroll Blue Streaks,320,Joe Rautenstrauch,6,73,23,0,0.76
Johns Hopkins Blue Jays,322,Dave Pietramala,20,207,93,0,0.69
Johns Hopkins Blue Jays,322,Howdy Myers,3,24,3,0,0.889
Johns Hopkins Blue Jays,322,Bob Scott,20,158,55,1,0.741
Johns Hopkins Blue Jays,322,Reaney Wolfe,9,49,18,5,0.715
Johns Hopkins Blue Jays,322,Clinton L. Riggs,1,1,1,0,0.5
Johns Hopkins Blue Jays,322,Brantz Roszel,8,17,13,3,0.561
Johns Hopkins Blue Jays,322,Fred Smith,2,8,8,1,0.5
Johns Hopkins Blue Jays,322,Ray Van Orman,9,71,11,0,0.866
Johns Hopkins Blue Jays,322,Kelso Morrill,12,68,31,1,0.685
Johns Hopkins Blue Jays,322,Don Zimmerman,7,73,15,0,0.83
Johns Hopkins Blue Jays,322,William C. Schmeisser,10,57,15,1,0.788
Johns Hopkins Blue Jays,322,Tony Seaman,8,77,33,0,0.7
Johns Hopkins Blue Jays,322,William H. Maddren,5,25,6,0,0.806
Johns Hopkins Blue Jays,322,Ronald T. Abercrombie,1,6,1,0,0.857
Johns Hopkins Blue Jays,322,G. Pitts Raleigh,2,9,4,2,0.667
Johns Hopkins Blue Jays,322,Henry A. Ciccarone,9,105,16,0,0.868
Johns Hopkins Blue Jays,322,Elgin R.I. Gould,1,0,1,0,0
Johns Hopkins Blue Jays,322,Wilson Fewster,2,5,9,1,0.367
Johns Hopkins Blue Jays,322,Alan Chesney,1,4,3,0,0.571
Johns Hopkins Blue Jays,322,John Haus,2,20,7,0,0.741
Johns Hopkins Blue Jays,322,John Knipp,1,7,3,0,0.7
Johns Hopkins Blue Jays,322,Peter Milliman,2,11,18,0,0.379
Johns Hopkins Blue Jays,322,Charles MacInnes,1,8,1,0,0.889
JWU (Providence) Wildcats,22626,Nick Coppola,9,66,79,0,0.455
JWU (Providence) Wildcats,22626,Tim Murphy,0,0,0,0,NA
Juniata Eagles,325,James Stumpo,0,0,0,0,NA
Juniata Eagles,325,Nathan A. Norbo,1,1,13,0,0.071
Kalamazoo Hornets,326,Vince Redko,7,25,59,0,0.298
Kean Cougars,329,Shelley Sheiner,19,200,112,0,0.641
Kean Cougars,329,Hawley Waterman,25,207,134,0,0.607
Kean Cougars,329,Paul Kieltyka,4,26,30,0,0.464
Kean Cougars,329,Tyce Knox,3,14,31,0,0.311
Kean Cougars,329,Dave Carty,1,12,2,0,0.857
Kean Cougars,329,Jim Davidson,1,3,9,0,0.25
Keene St. Owls,330,Mark Theriault,23,243,105,0,0.698
Keene St. Owls,330,Liam Daly,2,10,13,0,0.435
Kenyon Lords,335,Doug Misarti,15,126,83,0,0.603
Kenyon Lords,335,William C. Stiles,10,64,23,2,0.73
Kenyon Lords,335,Dick Watts,3,20,15,1,0.569
Kenyon Lords,335,Bill Heiser,34,238,179,0,0.571
Kenyon Lords,335,Brendan McWilliams,4,33,25,0,0.569
Kenyon Lords,335,Richard T. Pflieger,2,5,16,0,0.238
Kenyon Lords,335,Norm Dubiel,2,3,17,0,0.15
Kenyon Lords,335,John Dulski,2,7,12,0,0.368
Kenyon Lords,335,Bill Hess,2,14,14,1,0.5
Keuka Wolves,1159,Jason Paige,24,175,114,0,0.606
Keuka Wolves,1159,Ed Purcell,1,5,9,0,0.357
Keuka Wolves,1159,Jared Smith,1,3,7,0,0.3
Keystone Giants,30047,Greg Rosenberg,2,3,19,0,0.136
Keystone Giants,30047,Joe Lodato,2,1,26,0,0.037
Keystone Giants,30047,Justin Ross,3,0,21,0,0
Keystone Giants,30047,Brett Capps,1,0,10,0,0
King's (PA) Monarchs,336,Andy Orlowski,20,89,191,0,0.318
King's (PA) Monarchs,336,A.J. Bungert,0,0,0,0,NA
La Roche Redhawks,1163,Mike McBride,3,7,32,0,0.179
La Roche Redhawks,1163,Sean Doyle,3,9,33,0,0.214
La Roche Redhawks,1163,Anthony Stamatopoulos,1,8,5,0,0.615
La Roche Redhawks,1163,Jordan Dykla,2,2,28,0,0.067
La Roche Redhawks,1163,Zach Wilfong,1,2,2,0,0.5
La Roche Redhawks,1163,Cody Golon,1,2,2,0,0.5
La Roche Redhawks,1163,Ethan Thomson,1,0,11,0,0
Lafayette Leopards,342,Jim Rogalski,6,17,66,0,0.205
Lafayette Leopards,342,H. Swan,1,0,5,0,0
Lafayette Leopards,342,Bill Riffle,3,9,27,0,0.25
Lafayette Leopards,342,Bill Lawson,31,153,239,0,0.39
Lafayette Leopards,342,Terry Mangan,10,32,100,0,0.242
Lafayette Leopards,342,Bill Ward,2,2,13,0,0.133
Lafayette Leopards,342,W.W. Asch,8,19,49,0,0.279
Lafayette Leopards,342,W. van Breda Kolff,3,1,25,0,0.038
Lafayette Leopards,342,Bob Sutherland,5,8,35,0,0.186
Lafayette Leopards,342,Gerry Clinton,3,10,24,0,0.294
Lafayette Leopards,342,T. Goldsmith,1,1,7,0,0.125
Lafayette Leopards,342,Charles Best,2,6,10,0,0.375
Lafayette Leopards,342,Jack Trotter,1,1,7,0,0.125
Lafayette Leopards,342,David Bender,2,1,15,0,0.063
Lafayette Leopards,342,Maj Girdner,1,2,8,0,0.2
Lafayette Leopards,342,C.H. Goldsmith,1,2,7,0,0.222
Lafayette Leopards,342,Ed Williams,1,3,12,0,0.2
Lafayette Leopards,342,Patrick Myers,4,8,39,0,0.17
Lafayette Leopards,342,Herbert Schmidt,1,3,9,0,0.25
Lafayette Leopards,342,Marv Braden,1,3,9,1,0.269
Lafayette Leopards,342,C. Smullen,1,0,8,0,0
LaGrange Panthers,1162,Brandon Sewell,3,9,22,0,0.29
Lake Erie Storm,2746,Steve Gartelman,4,42,20,0,0.677
Lake Erie Storm,2746,Greg Stocks,5,39,34,0,0.534
Lake Erie Storm,2746,Sam Ashton,4,16,31,0,0.34
Lake Forest Foresters,344,Phil Dodson,1,8,7,0,0.533
Lander Bearcats,1167,Anthony LePore,3,21,13,0,0.618
Lasell Lasers,8486,Bill Mason,6,61,23,0,0.726
Lasell Lasers,8486,Tim Dunton,13,107,98,0,0.522
Lasell Lasers,8486,Jon Gorgone,2,15,9,0,0.625
Lasell Lasers,8486,Kevin Tyska,2,17,10,0,0.63
Lasell Lasers,8486,Dieter Treusdell,1,12,7,0,0.632
Le Moyne Dolphins,349,Dan Sheehan,25,349,58,0,0.857
Le Moyne Dolphins,349,Shane Lynch,2,13,12,0,0.52
Le Moyne Dolphins,349,Rob Didio,1,8,6,0,0.571
Lebanon Valley Flying Dutchmen,351,John Haus,13,95,108,0,0.468
Lees-McRae Bobcats,13302,Darry Thornton,4,9,51,0,0.15
Lees-McRae Bobcats,13302,Andrew Nesdill,2,1,25,0,0.038
Lees-McRae Bobcats,13302,Matt Edmunds,5,8,55,0,0.127
Lees-McRae Bobcats,13302,Brendan Arthur,1,0,10,0,0
Lees-McRae Bobcats,13302,Brad Dunn,5,11,46,0,0.193
Lees-McRae Bobcats,13302,Josh Shingleton,0,0,0,0,NA
Lehigh Mountain Hawks,352,Kevin Cassese,15,126,99,0,0.56
Lehigh Mountain Hawks,352,Tom Gilburg,4,21,26,0,0.447
Lehigh Mountain Hawks,352,Chris Wakely,6,35,49,0,0.417
Lehigh Mountain Hawks,352,Steve Jacobsen,1,8,3,0,0.727
Lehigh Mountain Hawks,352,John McCloskey Jr.,18,119,126,0,0.486
Lehigh Mountain Hawks,352,Jim Scible,3,24,15,0,0.615
Lehigh Mountain Hawks,352,John Lickhardt,3,18,17,0,0.514
Lehigh Mountain Hawks,352,K.M. Raynor,1,3,1,0,0.75
Lehigh Mountain Hawks,352,Peter Von Hoffman,1,3,10,0,0.231
Lehigh Mountain Hawks,352,John Grimes,1,4,0,0,1
Lehigh Mountain Hawks,352,Harry Price,2,13,12,0,0.52
Lehigh Mountain Hawks,352,Jeff Tipping,1,2,11,0,0.154
Lenoir-Rhyne Bears,1170,Greg Paradine,12,121,64,0,0.654
Lewis Flyers,354,Joe Perruzzi,3,19,15,0,0.559
Limestone Saints,1174,J.B. Clarke,11,174,24,0,0.879
Limestone Saints,1174,Chris Hasbrouck,2,26,7,0,0.788
Limestone Saints,1174,Mike Cerino,15,122,65,0,0.652
Limestone Saints,1174,Bill Malone,1,13,3,0,0.813
Limestone Saints,1174,T.W. Johnson,3,41,7,0,0.854
Limestone Saints,1174,Chris Phenicie,1,0,2,0,0
Limestone Saints,1174,Brendan Storrier,1,17,3,0,0.85
Lincoln Memorial Railsplitters,1176,Ryan Kuhn,4,32,27,0,0.542
Lincoln Memorial Railsplitters,1176,Carroll Kennedy,2,6,14,0,0.3
Lincoln Memorial Railsplitters,1176,Joe Wilson,2,4,22,0,0.154
Lindenwood Lions,30136,Jim Lange,9,82,39,0,0.678
Lindenwood Lions,30136,Derek Schaub,2,16,12,0,0.571
LIU Sharks,361,Eric Wolf,3,14,19,0,0.424
LIU Sharks,361,Jordan Levine,0,0,0,0,NA
Loyola Maryland Greyhounds,369,Charley Toomey,17,168,85,0,0.664
Loyola Maryland Greyhounds,369,Bishop Baker,6,22,29,0,0.431
Loyola Maryland Greyhounds,369,Charles Wenzel,17,62,104,7,0.379
Loyola Maryland Greyhounds,369,Rick Buck,2,5,22,0,0.185
Loyola Maryland Greyhounds,369,Bill Dirrigl,4,25,26,0,0.49
Loyola Maryland Greyhounds,369,James Barnhardt,2,6,18,0,0.25
Loyola Maryland Greyhounds,369,Dave Cottle,19,181,70,0,0.721
Loyola Maryland Greyhounds,369,Jack Kelly,5,21,14,0,0.6
Loyola Maryland Greyhounds,369,Bill Ziegler,1,1,3,0,0.25
Loyola Maryland Greyhounds,369,Jay Connor,8,61,45,0,0.575
Loyola Maryland Greyhounds,369,John Mohler,1,2,5,0,0.286
Loyola Maryland Greyhounds,369,"Emil ""Lefty"" Reitz",1,1,4,0,0.2
Lycoming Warriors,373,Chris Scanlon,7,40,62,0,0.392
Lycoming Warriors,373,Mike Talarico,2,15,14,0,0.517
Lycoming Warriors,373,Todd Hodgson,3,20,27,0,0.426
Lycoming Warriors,373,Brian Anken,4,36,27,0,0.571
Lycoming Warriors,373,Gene Peluso,5,41,34,0,0.547
Lycoming Warriors,373,Shawn Rosa,1,12,5,0,0.706
Lycoming Warriors,373,Brendan Gorman,2,9,20,0,0.31
Lynn Fighting Knights,20794,Brian Kingsbury,9,56,55,0,0.505
Maine Maritime Mariners,378,Bob Aronson,2,8,21,0,0.276
Maine Maritime Mariners,378,Patrick Haugen,2,5,8,0,0.385
Maine Maritime Mariners,378,Adam Sherman,4,26,33,0,0.441
Maine Maritime Mariners,378,Mike Capotosto,3,22,16,0,0.579
Maine Maritime Mariners,378,Louis Conte,3,15,17,0,0.469
Maine Maritime Mariners,378,James Dillon,2,7,15,0,0.318
Maine Maritime Mariners,378,Brandon Melville,3,14,9,0,0.609
Malone Pioneers,30137,Michael Campbell,0,0,0,0,NA
Manhattan Jaspers,381,Drew Kelleher,7,32,56,0,0.364
Manhattan Jaspers,381,Tim McIntee,15,93,136,0,0.406
Manhattan Jaspers,381,Steve Manitta,3,10,35,0,0.222
Manhattan Jaspers,381,John Odierna,0,0,0,0,NA
Manhattanville Valiants,382,Ryder Bohlander,7,32,54,0,0.372
Manhattanville Valiants,382,Dan Mulholland,8,40,78,0,0.339
Manhattanville Valiants,382,Kevin Warnock,3,5,42,0,0.106
Manhattanville Valiants,382,Todd Hodgson,3,19,28,0,0.404
Manhattanville Valiants,382,Harry Peterson,4,10,35,0,0.222
Manhattanville Valiants,382,Ted Kolva,7,48,47,0,0.505
Manhattanville Valiants,382,Tim Weir,1,3,13,0,0.188
Manhattanville Valiants,382,Steve Esposito,1,1,9,0,0.1
Manhattanville Valiants,382,Tom Albano,0,0,0,0,NA
Manhattanville Valiants,382,Kyle Hayes,1,4,11,0,0.267
Marian (WI) Sabres,1196,Reid Mayberry,1,5,12,0,0.294
Marian (WI) Sabres,1196,Bob Leary,3,21,13,0,0.618
Marian (WI) Sabres,1196,Darry Thornton,1,5,11,0,0.313
Marietta Pioneers,385,Shawn Runyon,4,17,35,0,0.327
Marietta Pioneers,385,Ben Suchomma,0,0,0,0,NA
Marist Red Foxes,386,Keegan Wilkinson,11,81,69,0,0.54
Marist Red Foxes,386,Andrew Copelan,2,18,15,0,0.545
Marist Red Foxes,386,Scott Nelson,3,20,23,0,0.465
