team_name,team_id,season,head_coach,division,conference,wins,losses,ties,wl_per,notes
Denver Pioneers,183,2015,Liza Kelly,1,MPSF,13,5,0,0.722,NA
Denver Pioneers,183,2014,Liza Kelly,1,MPSF,19,2,0,0.905,NA
Denver Pioneers,183,2013,Liza Kelly,1,MPSF,18,3,0,0.857,NA
Denver Pioneers,183,2012,Liza Kelly,1,MPSF,12,3,0,0.8,NA
Denver Pioneers,183,2011,Liza Kelly,1,MPSF,7,11,0,0.389,NA
Denver Pioneers,183,2010,Liza Kelly,1,MPSF,13,5,0,0.722,NA
Denver Pioneers,183,2009,Liza Kelly,1,MPSF,10,8,0,0.556,NA
Denver Pioneers,183,2008,Liza Kelly,1,MPSF,13,6,0,0.684,NA
Denver Pioneers,183,2007,Liza Kelly,1,MPSF,16,3,0,0.842,NA
Denver Pioneers,183,2006,Cathy Reese,1,MPSF,15,5,0,0.75,NA
Denver Pioneers,183,2005,Cathy Reese,1,NA,8,12,0,0.4,NA
Denver Pioneers,183,2004,Cathy Reese,1,NA,7,12,0,0.368,NA
Denver Pioneers,183,2003,Abby Burbank,1,NA,8,6,0,0.571,NA
Denver Pioneers,183,2002,Abby Burbank,1,NA,6,11,0,0.353,NA
Denver Pioneers,183,2001,Abby Burbank,1,NA,3,9,0,0.25,NA
Denver Pioneers,183,2000,Deanne Blood,1,NA,3,11,0,0.214,NA
Denver Pioneers,183,1999,Deanne Blood,1,NA,4,9,0,0.308,NA
Denver Pioneers,183,1998,,2,NA,NA,NA,NA,NA,NA
Denver Pioneers,183,1997,,1,NA,NA,NA,NA,NA,NA
Denver Pioneers,183,1996,,1,NA,NA,NA,NA,NA,NA
DePauw Tigers,177,2023,Anne Moelk,3,NCAC,0,0,0,0,NA
DePauw Tigers,177,2022,Anne Moelk,3,NCAC,11,4,0,0.733,NA
DePauw Tigers,177,2021,Anne Moelk,3,NCAC,6,4,0,0.6,NA
DePauw Tigers,177,2020,Anne Moelk,3,NCAC,4,2,0,0.667,NA
DePauw Tigers,177,2019,Jillian Howley,3,NCAC,5,11,0,0.313,NA
DePauw Tigers,177,2018,Tucker Glass,3,NCAC,2,14,0,0.125,NA
DePauw Tigers,177,2017,Tucker Glass,3,NCAC,7,6,0,0.538,NA
DePauw Tigers,177,2016,Julie Sargent,3,NCAC,5,11,0,0.313,NA
DePauw Tigers,177,2015,Julie Sargent,3,NCAC,7,9,0,0.438,NA
DePauw Tigers,177,2014,Julie Sargent,3,NCAC,3,10,0,0.231,NA
DePauw Tigers,177,2013,Susanna Wilcox,3,NCAC,4,8,0,0.333,NA
DeSales Bulldogs,20,2023,,3,MAC Freedom,0,0,0,0,
DeSales Bulldogs,20,2022,Emily Pepe,3,MAC Freedom,8,10,0,0.444,
DeSales Bulldogs,20,2021,Emily Pepe,3,MAC Freedom,3,8,0,0.273,
DeSales Bulldogs,20,2020,Rachel Smith,3,MAC Freedom,3,3,0,0.5,
DeSales Bulldogs,20,2019,Rachel Smith,3,MAC Freedom,10,8,0,0.556,
DeSales Bulldogs,20,2018,Rachel Smith,3,MAC Freedom,5,10,0,0.333,
DeSales Bulldogs,20,2017,Rachel Smith,3,MAC Freedom,5,12,0,0.294,First season of competition
Detroit Mercy Titans,184,2023,Dwayne Hicks,1,MAC,0,0,0,0,NA
Detroit Mercy Titans,184,2022,Dwayne Hicks,1,MAC,2,13,0,0.133,NA
Detroit Mercy Titans,184,2021,Dwayne Hicks,1,MAC,2,8,0,0.2,NA
Detroit Mercy Titans,184,2020,Megan Callahan (0-3)Dwayne Hicks (1-4),1,SoCon,1,7,0,0.125,NA
Detroit Mercy Titans,184,2019,Megan Callahan,1,SoCon,8,10,0,0.444,NA
Detroit Mercy Titans,184,2018,Laurie Merian,1,SoCon,10,8,0,0.556,NA
Detroit Mercy Titans,184,2017,Laurie Merian,1,ASUN,6,11,0,0.353,NA
Detroit Mercy Titans,184,2016,Laura Maness,1,ASUN,12,8,0,0.6,NA
Detroit Mercy Titans,184,2015,Laura Maness,1,ASUN,10,8,0,0.556,NA
Detroit Mercy Titans,184,2014,Laura Maness,1,ASUN,5,13,0,0.278,NA
Detroit Mercy Titans,184,2013,Laura Maness,1,ASUN,5,14,0,0.263,NA
Detroit Mercy Titans,184,2012,Laura Maness,1,NA,8,9,0,0.471,NA
Detroit Mercy Titans,184,2011,Mary Ann Meltzer,1,NA,3,15,0,0.167,NA
Detroit Mercy Titans,184,2010,Mary Ann Meltzer,1,NA,7,13,0,0.35,NA
Detroit Mercy Titans,184,2009,Mary Ann Meltzer,1,NA,5,9,0,0.357,NA
Dickinson Red Devils,185,2023,Kim Masimore,3,Centennial,0,0,0,0,NA
Dickinson Red Devils,185,2022,Kim Masimore,3,Centennial,3,11,0,0.214,NA
Dickinson Red Devils,185,2021,Kim Masimore,3,Centennial,2,4,0,0.333,NA
Dickinson Red Devils,185,2020,Kim Masimore,3,Centennial,3,3,0,0.5,NA
Dickinson Red Devils,185,2019,Kim Masimore,3,Centennial,11,6,0,0.647,NA
Dickinson Red Devils,185,2018,Kim Masimore,3,Centennial,9,9,0,0.5,NA
Dickinson Red Devils,185,2017,Kim Masimore,3,Centennial,10,8,0,0.556,NA
Dickinson Red Devils,185,2016,Kim Masimore,3,Centennial,10,8,0,0.556,NA
Dickinson Red Devils,185,2015,Kim Masimore,3,Centennial,8,7,0,0.533,NA
Dickinson Red Devils,185,2014,Kim Masimore,3,Centennial,9,8,0,0.529,NA
Dickinson Red Devils,185,2013,Carol Hatton,3,Centennial,7,9,0,0.438,NA
Dickinson Red Devils,185,2012,Carol Hatton,3,Centennial,7,9,0,0.438,NA
Dickinson Red Devils,185,2011,Kasey Dougherty,3,Centennial,7,10,0,0.412,NA
Dickinson Red Devils,185,2010,Kasey Dougherty,3,Centennial,9,6,0,0.6,NA
Dickinson Red Devils,185,2009,Kasey Dougherty,3,Centennial,11,7,0,0.611,NA
Dickinson Red Devils,185,2008,Kasey Dougherty,3,Centennial,12,6,0,0.667,NA
Dickinson Red Devils,185,2007,Kasey Dougherty,3,Centennial,11,7,0,0.611,NA
Dickinson Red Devils,185,2006,Kasey Dougherty,3,Centennial,13,5,0,0.722,NA
Dickinson Red Devils,185,2005,Kasey Dougherty,3,Centennial,10,6,0,0.625,NA
Dickinson Red Devils,185,2004,Kasey Dougherty,3,Centennial,6,9,0,0.4,NA
Dickinson Red Devils,185,2003,Kasey Dougherty,3,Centennial,3,11,0,0.214,NA
Dickinson Red Devils,185,2002,,3,Centennial,2,13,0,0.133,NA
Dickinson Red Devils,185,2001,,3,NA,NA,NA,NA,NA,NA
Dickinson Red Devils,185,1999,,3,NA,NA,NA,NA,NA,NA
Dickinson Red Devils,185,1998,,3,NA,NA,NA,NA,NA,NA
Dickinson Red Devils,185,1997,,3,NA,NA,NA,NA,NA,NA
Dickinson Red Devils,185,1996,,3,NA,NA,NA,NA,NA,NA
Dist. Columbia Firebirds,186,2023,Cassandra Haase,2,ECC,0,0,0,0,NA
Dist. Columbia Firebirds,186,2022,Cassandra Haase,2,ECC,0,11,0,0,NA
Dist. Columbia Firebirds,186,2021,Cassandra Haase,2,ECC,0,0,0,0,NA
Dist. Columbia Firebirds,186,2020,Cassandra Haase,2,ECC,0,3,0,0,NA
Dist. Columbia Firebirds,186,2019,Cassandra Haase,2,ECC,0,13,0,0,NA
Dist. Columbia Firebirds,186,2018,Cassandra Haase,2,ECC,1,13,0,0.071,NA
Dist. Columbia Firebirds,186,2017,Zwick Brown Zwick Brown,2,ECC,1,11,0,0.083,NA
Dist. Columbia Firebirds,186,2016,Zwick Brown Zwick Brown,2,ECC,1,13,0,0.071,NA
Dist. Columbia Firebirds,186,2015,Zwick Brown Zwick Brown,2,ECC,0,12,0,0,NA
Dist. Columbia Firebirds,186,2014,Zwick Brown Zwick Brown,2,ECC,0,10,0,0,NA
Dominican (NY) Lady Chargers,8956,2023,Rob Grella,2,CACC,0,0,0,0,NA
Dominican (NY) Lady Chargers,8956,2022,Rob Grella,2,CACC,14,5,0,0.737,NA
Dominican (NY) Lady Chargers,8956,2021,Rob Grella,2,CACC,0,0,0,0,NA
Dominican (NY) Lady Chargers,8956,2020,Jim Drivas,2,CACC,0,4,0,0,NA
Dominican (NY) Lady Chargers,8956,2019,Jim Drivas,2,CACC,6,10,0,0.375,NA
Dominican (NY) Lady Chargers,8956,2018,Jim Drivas,2,CACC,6,10,0,0.375,NA
Dominican (NY) Lady Chargers,8956,2017,Jim Drivas,2,CACC,8,6,0,0.571,NA
Dominican (NY) Lady Chargers,8956,2016,Jim Drivas,2,CACC,3,12,0,0.2,NA
Dominican (NY) Lady Chargers,8956,2015,Jim Drivas,2,CACC,4,11,0,0.267,NA
Dominican (NY) Lady Chargers,8956,2014,Taryn Brechbiel,2,CACC,10,7,0,0.588,NA
Dominican (NY) Lady Chargers,8956,2013,Taryn Brechbiel,2,CACC,7,8,0,0.467,NA
Dominican (NY) Lady Chargers,8956,2012,Taryn Brechbiel,2,CACC,6,9,0,0.4,NA
Dominican (NY) Lady Chargers,8956,2011,Taryn Brechbiel,2,CACC,7,9,0,0.438,NA
Dominican (NY) Lady Chargers,8956,2010,Taryn Brechbiel,2,CACC,6,8,0,0.429,NA
Dominican (NY) Lady Chargers,8956,2009,Taryn Brechbiel,2,CACC,3,10,0,0.231,NA
Dominican (NY) Lady Chargers,8956,2008,Erin Horan,2,NA,2,12,0,0.143,NA
Dominican (NY) Lady Chargers,8956,2007,Erin Horan,2,CACC,0,9,0,0,NA
Drew Rangers,190,2023,Kathleen Finnegan,3,Landmark,0,0,0,0,NA
Drew Rangers,190,2022,Kathleen Finnegan,3,Landmark,11,6,0,0.647,NA
Drew Rangers,190,2021,Kathleen Finnegan,3,Landmark,3,4,0,0.429,NA
Drew Rangers,190,2020,Jane Karger,3,Landmark,3,1,0,0.75,NA
Drew Rangers,190,2019,Jane Karger,3,Landmark,16,5,0,0.762,NA
Drew Rangers,190,2018,Jane Karger,3,Landmark,10,7,0,0.588,NA
Drew Rangers,190,2017,Jane Karger,3,Landmark,11,8,0,0.579,NA
Drew Rangers,190,2016,Jane Karger,3,Landmark,7,11,0,0.389,NA
Drew Rangers,190,2015,Julia Steier,3,Landmark,9,7,0,0.563,NA
Drew Rangers,190,2014,Julia Steier,3,Landmark,11,7,0,0.611,NA
Drew Rangers,190,2013,Julia Steier,3,Landmark,8,10,0,0.444,NA
Drew Rangers,190,2012,Kim Christos,3,Landmark,8,9,0,0.471,NA
Drew Rangers,190,2011,Kim Christos,3,Landmark,11,8,0,0.579,NA
Drew Rangers,190,2010,Kim Christos,3,Landmark,10,9,0,0.526,NA
Drew Rangers,190,2009,Kim Christos,3,Landmark,10,8,0,0.556,NA
Drew Rangers,190,2008,Kim Christos,3,Landmark,10,8,0,0.556,NA
Drew Rangers,190,2007,Kim Christos,3,Middle Atlantic,16,3,0,0.842,NA
Drew Rangers,190,2006,Kim Christos,3,Middle Atlantic,11,7,0,0.611,NA
Drew Rangers,190,2005,Kim Christos,3,Middle Atlantic,14,6,0,0.7,NA
Drew Rangers,190,2004,Kim Christos,3,Middle Atlantic,16,4,0,0.8,NA
Drew Rangers,190,2003,Kim Christos,3,Middle Atlantic,14,6,0,0.7,NA
Drew Rangers,190,2002,Kim Christos,3,Middle Atlantic,14,5,0,0.737,NA
Drew Rangers,190,2001,Kim Christos,3,NA,14,5,0,0.737,NA
Drew Rangers,190,2000,Suzanne Isidor,3,NA,14,4,0,0.778,NA
Drew Rangers,190,1999,Suzanne Isidor,3,NA,13,5,0,0.722,NA
Drew Rangers,190,1998,Suzanne Isidor,3,NA,15,4,0,0.789,NA
Drew Rangers,190,1997,Suzanne Isidor,3,NA,13,2,0,0.867,NA
Drew Rangers,190,1996,Karin Corbett,3,NA,6,10,0,0.375,NA
Drew Rangers,190,1995,Karin Corbett,3,NA,7,9,0,0.438,NA
Drew Rangers,190,1994,Sally Dreyer,3,NA,5,8,0,0.385,NA
Drew Rangers,190,1993,Sally Dreyer,3,NA,6,7,0,0.462,NA
Drew Rangers,190,1992,Sally Dreyer,3,NA,10,6,0,0.625,NA
Drew Rangers,190,1991,Sally Dreyer,3,NA,8,7,0,0.533,NA
Drew Rangers,190,1990,Denise Wescott,3,NA,5,9,0,0.357,NA
Drew Rangers,190,1989,Maureen Horan-Pease,3,NA,10,5,0,0.667,NA
Drew Rangers,190,1988,Maureen Horan-Pease,3,NA,13,4,0,0.765,NA
Drew Rangers,190,1987,Maureen Horan-Pease,3,NA,9,6,0,0.6,NA
Drew Rangers,190,1986,Maureen Horan-Pease,3,NA,8,5,0,0.615,NA
Drew Rangers,190,1985,Maureen Horan-Pease,3,NA,14,1,0,0.933,NA
Drew Rangers,190,1984,Maureen Horan-Pease,3,NA,13,2,0,0.867,NA
Drew Rangers,190,1983,Maureen Horan-Pease,3,NA,7,6,0,0.538,NA
Drew Rangers,190,1982,Maureen Horan-Pease,3,NA,4,8,0,0.333,NA
Drew Rangers,190,1981,Maureen Horan-Pease,3,NA,1,10,1,0.125,NA
Drew Rangers,190,1980,Kurt Glaeser,3,NA,1,7,0,0.125,NA
Drew Rangers,190,1979,Eileen Day,3,NA,2,6,0,0.25,NA
Drew Rangers,190,1978,Eileen Day,3,NA,2,3,0,0.4,NA
Drexel Dragons,191,2023,Kim Hillier,1,CAA,0,0,0,0,NA
Drexel Dragons,191,2022,Kim Hillier,1,CAA,12,8,0,0.6,NA
Drexel Dragons,191,2021,Jill Batcheller,1,CAA,13,3,0,0.813,NA
Drexel Dragons,191,2020,Jill Batcheller,1,CAA,5,2,0,0.714,NA
Drexel Dragons,191,2019,Jill Batcheller,1,CAA,6,10,0,0.375,NA
Drexel Dragons,191,2018,Hannah Wszalek,1,CAA,4,12,0,0.25,NA
Drexel Dragons,191,2017,Hannah Wszalek,1,CAA,7,9,0,0.438,NA
Drexel Dragons,191,2016,Hannah Wszalek,1,CAA,10,7,0,0.588,NA
Drexel Dragons,191,2015,Hannah Wszalek,1,CAA,4,12,0,0.25,NA
Drexel Dragons,191,2014,Hannah Wszalek,1,CAA,6,10,0,0.375,NA
Drexel Dragons,191,2013,Anna Marie Vesco,1,CAA,11,7,0,0.611,NA
Drexel Dragons,191,2012,Anna Marie Vesco,1,CAA,11,6,0,0.647,NA
Drexel Dragons,191,2011,Anna Marie Vesco,1,CAA,9,8,0,0.529,NA
Drexel Dragons,191,2010,Anna Marie Vesco,1,CAA,10,7,0,0.588,NA
Drexel Dragons,191,2009,Anna Marie Vesco,1,CAA,8,9,0,0.471,NA
Drexel Dragons,191,2008,Anna Marie Vesco,1,CAA,10,7,0,0.588,NA
Drexel Dragons,191,2007,Anna Marie Vesco,1,CAA,12,5,0,0.706,NA
Drexel Dragons,191,2006,Anna Marie Vesco,1,CAA,12,5,0,0.706,NA
Drexel Dragons,191,2005,Anna Marie Vesco,1,CAA,12,5,0,0.706,NA
Drexel Dragons,191,2004,Anna Marie Vesco,1,CAA,10,7,0,0.588,NA
Drexel Dragons,191,2003,Anna Marie Vesco,1,CAA,8,8,0,0.5,NA
Drexel Dragons,191,2002,Beth Cugini,1,CAA,5,11,0,0.313,NA
Drexel Dragons,191,2001,Beth Cugini,1,NA,5,10,0,0.333,NA
Drexel Dragons,191,2000,Beth Cugini,1,NA,6,10,0,0.375,NA
Drexel Dragons,191,1999,Beth Cugini,1,NA,3,14,0,0.176,NA
Drexel Dragons,191,1998,Beth Cugini,1,NA,2,14,0,0.125,NA
Drexel Dragons,191,1997,Beth Cugini,1,NA,4,11,0,0.267,NA
Drexel Dragons,191,1996,Beth Cugini,1,NA,2,14,0,0.125,NA
Drexel Dragons,191,1995,Sue Groff,1,NA,3,12,0,0.2,NA
Drexel Dragons,191,1994,Sue Groff,1,NA,2,14,0,0.125,NA
Drexel Dragons,191,1993,Dipi Bhaya,1,NA,12,3,0,0.8,NA
Drexel Dragons,191,1992,Dipi Bhaya,1,NA,10,5,0,0.667,NA
Drexel Dragons,191,1991,Dipi Bhaya,1,NA,9,7,0,0.563,NA
Drexel Dragons,191,1990,Dipi Bhaya,1,NA,4,10,0,0.286,NA
Drexel Dragons,191,1989,Dipi Bhaya,1,NA,4,10,0,0.286,NA
Drexel Dragons,191,1988,Paula Pietrok,1,NA,5,6,0,0.455,NA
Drexel Dragons,191,1987,Paula Pietrok,1,NA,3,8,0,0.273,NA
Drexel Dragons,191,1986,Pat Thompson,1,NA,2,9,0,0.182,NA
Drexel Dragons,191,1985,Pat Thompson,1,NA,4,8,1,0.346,NA
Drexel Dragons,191,1984,Pat Thompson,1,NA,2,10,1,0.192,NA
Drexel Dragons,191,1983,Pat Thompson,1,NA,3,13,0,0.188,NA
Duke Blue Devils,193,2023,Kerstin Kimel,1,ACC,0,0,0,0,NA
Duke Blue Devils,193,2022,Kerstin Kimel,1,ACC,16,4,0,0.8,NA
Duke Blue Devils,193,2021,Kerstin Kimel,1,ACC,11,8,0,0.579,NA
Duke Blue Devils,193,2020,Kerstin Kimel,1,ACC,6,3,0,0.667,NA
Duke Blue Devils,193,2019,Kerstin Kimel,1,ACC,11,8,0,0.579,NA
Duke Blue Devils,193,2018,Kerstin Kimel,1,ACC,8,9,0,0.471,NA
Duke Blue Devils,193,2017,Kerstin Kimel,1,ACC,8,9,0,0.471,NA
Duke Blue Devils,193,2016,Kerstin Kimel,1,ACC,11,9,0,0.55,NA
Duke Blue Devils,193,2015,Kerstin Kimel,1,ACC,16,5,0,0.762,NA
Duke Blue Devils,193,2014,Kerstin Kimel,1,ACC,11,8,0,0.579,NA
Duke Blue Devils,193,2013,Kerstin Kimel,1,ACC,14,6,0,0.7,NA
Duke Blue Devils,193,2012,Kerstin Kimel,1,ACC,12,7,0,0.632,NA
Duke Blue Devils,193,2011,Kerstin Kimel,1,ACC,15,5,0,0.75,NA
Duke Blue Devils,193,2010,Kerstin Kimel,1,ACC,14,6,0,0.7,NA
Duke Blue Devils,193,2009,Kerstin Kimel,1,ACC,15,6,0,0.714,NA
Duke Blue Devils,193,2008,Kerstin Kimel,1,ACC,13,8,0,0.619,NA
Duke Blue Devils,193,2007,Kerstin Kimel,1,ACC,16,4,0,0.8,NA
Duke Blue Devils,193,2006,Kerstin Kimel,1,ACC,18,3,0,0.857,NA
Duke Blue Devils,193,2005,Kerstin Kimel,1,ACC,17,4,0,0.81,NA
Duke Blue Devils,193,2004,Kerstin Kimel,1,ACC,13,6,0,0.684,NA
Duke Blue Devils,193,2003,Kerstin Kimel,1,ACC,13,5,0,0.722,NA
Duke Blue Devils,193,2002,Kerstin Kimel,1,ACC,10,8,0,0.556,NA
Duke Blue Devils,193,2001,Kerstin Kimel,1,NA,15,4,0,0.789,NA
Duke Blue Devils,193,2000,Kerstin Kimel,1,NA,11,6,0,0.647,NA
Duke Blue Devils,193,1999,Kerstin Kimel,1,NA,13,5,0,0.722,NA
Duke Blue Devils,193,1998,Kerstin Kimel,1,NA,10,7,0,0.588,NA
Duke Blue Devils,193,1997,Kerstin Kimel,1,NA,8,8,0,0.5,NA
Duke Blue Devils,193,1996,Kerstin Kimel,1,NA,3,12,0,0.2,NA
Duquesne Dukes,194,2023,Corinne Desrosiers,1,Atlantic 10,0,0,0,0,NA
Duquesne Dukes,194,2022,Corinne Desrosiers,1,Atlantic 10,7,10,0,0.412,NA
Duquesne Dukes,194,2021,Corinne Desrosiers,1,Atlantic 10,4,5,0,0.444,NA
Duquesne Dukes,194,2020,Corinne Desrosiers,1,Atlantic 10,3,3,0,0.5,NA
Duquesne Dukes,194,2019,Corinne Desrosiers,1,Atlantic 10,9,8,0,0.529,NA
Duquesne Dukes,194,2018,Lisa Evans,1,Atlantic 10,4,12,0,0.25,NA
Duquesne Dukes,194,2017,Lisa Evans,1,Atlantic 10,2,15,0,0.118,NA
Duquesne Dukes,194,2016,Michael Scerbo,1,Atlantic 10,9,8,0,0.529,NA
Duquesne Dukes,194,2015,Michael Scerbo,1,Atlantic 10,9,9,0,0.5,NA
Duquesne Dukes,194,2014,Michael Scerbo,1,Atlantic 10,14,4,0,0.778,NA
Duquesne Dukes,194,2013,Michael Scerbo,1,Atlantic 10,11,7,0,0.611,NA
Duquesne Dukes,194,2012,Michael Scerbo,1,Atlantic 10,12,6,0,0.667,NA
Duquesne Dukes,194,2011,Michael Scerbo,1,Atlantic 10,11,7,0,0.611,NA
Duquesne Dukes,194,2010,Michael Scerbo,1,Atlantic 10,8,9,0,0.471,NA
Duquesne Dukes,194,2009,Michael Scerbo,1,Atlantic 10,9,8,0,0.529,NA
Duquesne Dukes,194,2008,Michael Scerbo,1,Atlantic 10,8,9,0,0.471,NA
Duquesne Dukes,194,2007,Michael Scerbo,1,Atlantic 10,7,10,0,0.412,NA
Duquesne Dukes,194,2006,Michael Scerbo,1,Atlantic 10,11,5,0,0.688,NA
Duquesne Dukes,194,2005,Kim Eldridge,1,Atlantic 10,13,4,0,0.765,NA
Duquesne Dukes,194,2004,Kim Eldridge,1,Atlantic 10,14,4,0,0.778,NA
Duquesne Dukes,194,2003,Kim Eldridge,1,Atlantic 10,9,7,0,0.563,NA
Duquesne Dukes,194,2002,Kim Eldridge,1,Atlantic 10,6,10,0,0.375,NA
Duquesne Dukes,194,2001,Kim Eldridge,1,NA,14,5,0,0.737,NA
Duquesne Dukes,194,2000,Kim Eldridge,1,NA,9,5,0,0.643,NA
Duquesne Dukes,194,1999,Kim Eldridge,1,NA,11,6,0,0.647,NA
Duquesne Dukes,194,1998,Kim Eldridge,1,NA,7,9,0,0.438,NA
Duquesne Dukes,194,1997,Kim Eldridge,1,NA,4,12,0,0.25,NA
Earlham Quakers,195,2023,Yousra Manar,3,HCAC,0,0,0,0,NA
Earlham Quakers,195,2022,Yousra Manar,3,HCAC,3,11,0,0.214,NA
Earlham Quakers,195,2021,Lindsey Grundfast,3,HCAC,NA,NA,NA,0,NA
Earlham Quakers,195,2020,Lindsey Grundfast,3,HCAC,4,1,0,0.8,NA
Earlham Quakers,195,2019,Lindsey Grundfast,3,HCAC,11,6,0,0.647,NA
Earlham Quakers,195,2018,Molly Macdonald,3,HCWLC,5,11,0,0.313,NA
Earlham Quakers,195,2011,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,2010,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,2009,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,2004,,3,NCAC,NA,NA,NA,NA,NA
Earlham Quakers,195,2003,,3,NCAC,1,8,0,0.111,NA
Earlham Quakers,195,2002,,3,NCAC,0,9,0,0,NA
Earlham Quakers,195,2001,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,2000,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,1999,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,1998,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,1997,,3,NA,NA,NA,NA,NA,NA
Earlham Quakers,195,1996,,3,NA,NA,NA,NA,NA,NA
East Carolina Pirates,196,2023,Amanda Barnes,1,AAC,0,0,0,0,
East Carolina Pirates,196,2022,Amanda Barnes,1,AAC,9,9,0,0.5,
East Carolina Pirates,196,2021,Amanda Barnes,1,AAC,4,12,0,0.25,
East Carolina Pirates,196,2020,Amanda Barnes,1,AAC,5,3,0,0.625,
East Carolina Pirates,196,2019,Amanda Barnes,1,AAC,5,12,0,0.294,
East Carolina Pirates,196,2018,Amanda Barnes,1,DI Independent,2,15,0,0.118,First year of competition
East Stroudsburg Warriors,197,2023,Xeni Barakos,2,PSAC,0,0,0,0,NA
East Stroudsburg Warriors,197,2022,Xeni Barakos,2,PSAC,20,2,0,0.909,NA
East Stroudsburg Warriors,197,2021,Xeni Barakos,2,PSAC,12,4,0,0.75,NA
East Stroudsburg Warriors,197,2020,Xeni Barakos,2,PSAC,4,1,0,0.8,NA
East Stroudsburg Warriors,197,2019,Xeni Barakos,2,PSAC,15,6,0,0.714,NA
East Stroudsburg Warriors,197,2018,Xeni Barakos,2,PSAC,15,4,0,0.789,NA
East Stroudsburg Warriors,197,2017,Xeni Barakos,2,PSAC,17,3,0,0.85,NA
East Stroudsburg Warriors,197,2016,Xeni Barakos,2,PSAC,12,5,0,0.706,NA
East Stroudsburg Warriors,197,2015,Aaron Jaffe,2,PSAC,8,8,0,0.5,NA
East Stroudsburg Warriors,197,2014,Aaron Jaffe,2,PSAC,8,9,0,0.471,NA
East Stroudsburg Warriors,197,2013,Aaron Jaffe,2,PSAC,3,13,0,0.188,NA
East Stroudsburg Warriors,197,2012,Jane Koeniges,2,PSAC,4,12,0,0.25,NA
East Stroudsburg Warriors,197,2011,Jane Koeniges,2,PSAC,10,9,0,0.526,NA
East Stroudsburg Warriors,197,2010,Lynne Elphick (Nester),2,PSAC,11,7,0,0.611,NA
East Stroudsburg Warriors,197,2009,Lynne Elphick (Nester),2,PSAC,7,10,0,0.412,NA
East Stroudsburg Warriors,197,2008,Lynne Elphick (Nester),2,PSAC,11,7,0,0.611,NA
East Stroudsburg Warriors,197,2007,Lynne Elphick (Nester),2,PSAC,3,12,0,0.2,NA
East Stroudsburg Warriors,197,2006,Lynne Elphick (Nester),2,PSAC,2,12,0,0.143,NA
East Stroudsburg Warriors,197,2005,Christy Kirkwood,2,PSAC,7,8,0,0.467,NA
East Stroudsburg Warriors,197,2004,Sandy Miller,2,PSAC,4,13,0,0.235,NA
East Stroudsburg Warriors,197,2003,Sandy Miller,2,PSAC,5,9,0,0.357,NA
East Stroudsburg Warriors,197,2002,Sandy Miller,2,PSAC,6,10,0,0.375,NA
East Stroudsburg Warriors,197,2001,Sandy Miller,2,NA,8,9,0,0.471,NA
East Stroudsburg Warriors,197,2000,Sandy Miller,2,NA,11,5,0,0.688,NA
East Stroudsburg Warriors,197,1999,Sandy Miller,2,NA,8,5,0,0.615,NA
East Stroudsburg Warriors,197,1998,Sandy Miller,2,NA,9,5,0,0.643,NA
East Stroudsburg Warriors,197,1997,Sandy Miller,2,NA,7,8,0,0.467,NA
East Stroudsburg Warriors,197,1996,Sandy Miller,2,NA,8,4,0,0.667,NA
East Stroudsburg Warriors,197,1995,Sandy Miller,2,NA,7,7,0,0.5,NA
East Stroudsburg Warriors,197,1994,Sandy Miller,2,NA,6,8,0,0.429,NA
East Stroudsburg Warriors,197,1993,Sandy Miller,2,NA,3,9,0,0.25,NA
East Stroudsburg Warriors,197,1992,Sandy Miller,2,NA,2,9,0,0.182,NA
East Stroudsburg Warriors,197,1991,Sandy Miller,2,NA,1,11,0,0.083,NA
East Stroudsburg Warriors,197,1990,Sandy Miller,2,NA,1,11,0,0.083,NA
East Stroudsburg Warriors,197,1989,Sandy Miller,2,NA,0,12,0,0,NA
East Stroudsburg Warriors,197,1988,Sandy Miller,2,NA,5,8,0,0.385,NA
East Stroudsburg Warriors,197,1987,Sandy Miller,2,NA,3,9,0,0.25,NA
East Stroudsburg Warriors,197,1986,Sandy Miller,2,NA,7,7,0,0.5,NA
East Stroudsburg Warriors,197,1985,Sandy Miller,2,NA,6,9,0,0.4,NA
East Stroudsburg Warriors,197,1984,Diana Cassels,2,NA,2,10,0,0.167,NA
East Stroudsburg Warriors,197,1983,Diana Cassels,2,NA,2,10,0,0.167,NA
East Stroudsburg Warriors,197,1982,Diana Cassels,2,NA,1,9,1,0.136,NA
East Stroudsburg Warriors,197,1981,L.A. Gaugler,2,NA,2,8,0,0.2,NA
East Stroudsburg Warriors,197,1980,L.A. Gaugler,2,NA,0,10,0,0,NA
East Stroudsburg Warriors,197,1979,Betty Lou Murphy,2,NA,3,10,1,0.25,NA
East Stroudsburg Warriors,197,1978,Betty Lou Murphy,2,NA,5,3,0,0.625,NA
East Stroudsburg Warriors,197,1977,Betty Lou Murphy,2,NA,4,4,0,0.5,NA
