team_name,team_id,season,conference,conference_id,jersey,player,yr,pos,g,gs,fouls,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,ppg,shg,ground_balls,turnovers,ct,f_os_won,f_os_taken,fo_pct,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,t,freepos_shots,freepos_goals,rc,yc,draw_controls,clears,clr_att
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,3,"Hooven, Kim",N/A,M,18,17,NA,45,10,55,81,0.556,71,0.877,NA,1,NA,32,NA,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,19,"Weinberg, Amy",So,,18,18,NA,27,53,80,46,0.587,39,0.848,2,1,NA,27,NA,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,61,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,16,"Palardy, Brittney",So,,18,18,NA,47,17,64,110,0.427,90,0.818,1,NA,2,27,NA,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,14,"Hayden, Drew",So,,18,18,NA,63,19,82,104,0.606,88,0.846,7,2,NA,46,NA,28,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,4,15,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,24,"Gallagher, Brenna",Jr,,18,18,NA,8,1,9,14,0.571,13,0.929,NA,NA,NA,40,NA,26,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,22,"Norwood, Taylor",Sr,,18,18,NA,1,4,5,1,1,1,1,NA,NA,NA,50,NA,46,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,77,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,18,"Beierschmitt, Paige",Sr,,18,18,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,22,NA,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,6,"Zakrzewski, Michelle",Sr,,18,18,NA,24,10,34,48,0.5,39,0.812,1,NA,NA,26,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,2,"Ward, Sarah",Sr,,18,18,NA,23,15,38,54,0.426,47,0.87,NA,2,NA,21,NA,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,4,"Huntsman, Kiera",Sr,,18,18,NA,2,2,4,4,0.5,3,0.75,NA,NA,NA,21,NA,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,5,"Edwards, Alex",Sr,,18,18,NA,23,14,37,42,0.548,38,0.905,1,NA,1,27,NA,15,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,15,"Davis, Katherine",Sr,,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,3,NA,NA,NA,18,18,"49,910",139,10.026,101,0.421,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,7,"Smith, Carissa",N/A,,16,1,NA,9,6,15,21,0.429,18,0.857,NA,NA,NA,21,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,25,"Bertolo, Hannah",N/A,,12,0,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,26,"Malane, Maggie",N/A,,12,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,23,"Kane, Lillienne",Sr,,10,0,NA,9,1,10,17,0.529,14,0.824,1,NA,NA,7,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,11,"Knotts, Sarah",N/A,,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,NA,"8,662",21,8.728,13,0.382,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,10,"Hess, Ashley",So,,8,0,NA,3,1,4,5,0.6,5,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,9,"Gibson, Lauren",Sr,,8,0,NA,NA,NA,NA,3,NA,3,1,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,13,"Hipp, Chelsey",Sr,,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,7,NA,"6,613",20,10.888,9,0.31,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,28,"Nicholson, Jamie",N/A,,7,0,NA,9,2,11,14,0.643,11,0.786,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA
Indiana (PA) Crimson Hawks,307,2014,PSAC,906,17,"Ketchum, Erin",So,,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,19,"Weinberg, Amy",Fr,,16,13,NA,18,18,36,42,0.429,34,0.81,NA,NA,NA,22,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,16,"Palardy, Brittney",Fr,,16,0,NA,17,3,20,40,0.425,34,0.85,NA,NA,NA,12,NA,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,14,"Hayden, Drew",Fr,,16,15,NA,33,2,35,60,0.55,56,0.933,4,NA,NA,33,NA,23,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,11,"Sterling, Kaitlyn",Fr,,16,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,4,NA,NA,NA,16,3,"32,585",69,7.623,64,0.481,NA,NA,NA,NA,1,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,1,"Nicholas, Tara",Fr,,16,5,NA,19,3,22,32,0.594,27,0.844,NA,2,NA,7,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,24,"Gallagher, Brenna",So,,16,15,NA,4,NA,NA,10,0.4,9,0.9,NA,NA,NA,30,NA,14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,3,17,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,22,"Norwood, Taylor",Jr,,16,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,33,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,31,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,18,"Beierschmitt, Paige",Jr,,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,18,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,3,"Lodovici, Alexa",Sr,,16,15,NA,55,46,101,107,0.514,88,0.822,2,2,NA,29,NA,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,5,"Edwards, Alex",Jr,,16,15,NA,14,1,15,28,0.5,24,0.857,1,NA,NA,24,NA,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,36,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,2,"Ward, Sarah",Jr,,16,13,NA,23,6,29,40,0.575,34,0.85,2,1,NA,21,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,6,"Zakrzewski, Michelle",Jr,,16,15,NA,29,11,40,52,0.558,49,0.942,NA,1,NA,17,NA,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,9,"Gibson, Lauren",Jr,,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,18,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,4,"Huntsman, Kiera",Jr,,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,13,"Hipp, Chelsey",Jr,,14,12,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,11,NA,7,NA,NA,NA,14,12,"25,015",62,8.923,26,0.295,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,33,"Berlin, Colleen",Jr,,14,14,NA,47,4,51,89,0.528,73,0.82,2,1,NA,32,NA,20,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,23,"Kane, Lillienne",Jr,,11,0,NA,3,NA,NA,8,0.375,4,0.5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,17,"Ketchum, Erin",Fr,,9,1,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,7,"Hickman, Taylor",So,,7,0,NA,1,NA,NA,6,0.167,3,0.5,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2013,PSAC,906,15,"Davis, Katherine",Jr,,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,24,"Gallagher, Brenna",Fr,,17,15,NA,0,1,1,0,NA,0,NA,0,0,0,34,NA,22,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,1,7,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,22,"Norwood, Taylor",So,,17,17,NA,1,0,1,1,1,1,1,0,0,0,35,NA,24,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,2,15,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,18,"Beierschmitt, Paige",So,,17,17,NA,0,0,0,2,0,1,0.5,0,0,0,50,NA,21,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,1,6,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,5,"Edwards, Alex",So,,17,2,NA,10,4,14,23,0.435,17,0.739,0,0,0,26,NA,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,1,29,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,33,"Berlin, Colleen",So,,17,15,NA,45,9,54,104,0.433,73,0.702,1,0,0,34,NA,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,2,57,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,3,"Lodovici, Alexa",Jr,,17,17,NA,53,38,91,114,0.465,92,0.807,2,1,2,28,NA,7,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,21,"Vogt, Becca",Sr,,17,17,NA,15,33,48,27,0.556,22,0.815,0,0,1,18,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,10,"Miller, Corinne",Sr,,17,17,NA,22,7,29,47,0.468,35,0.745,1,0,0,38,NA,18,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,4,38,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,8,"Jordan, Jill",Sr,,17,17,NA,0,0,0,0,NA,0,NA,0,0,0,15,NA,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,6,1,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,16,"Glasshagel, Beth",Sr,,17,17,NA,23,2,25,34,0.676,28,0.824,1,1,0,12,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,8,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,1,"Bianco, Stephanie",Sr,,17,17,NA,41,4,45,70,0.586,56,0.8,4,1,0,37,NA,10,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,3,92,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,13,"Hipp, Chelsey",So,,16,15,NA,0,0,0,0,NA,0,NA,0,0,0,14,NA,1,NA,NA,NA,16,15,"46,949",191,14.646,120,0.386,NA,NA,NA,0,0,0,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,4,"Huntsman, Kiera",So,,16,2,NA,0,1,1,0,NA,0,NA,0,0,0,16,NA,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,12,"Beck, Jessica",Sr,,15,3,NA,8,6,14,21,0.381,20,0.952,1,0,0,13,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,20,"Corathers, Paige",Fr,,15,12,NA,14,2,16,38,0.368,33,0.868,0,0,0,12,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,9,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,2,"Ward, Sarah",So,,12,1,NA,4,1,5,12,0.333,8,0.667,0,0,0,10,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,6,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,6,"Zakrzewski, Michelle",So,,12,0,NA,12,5,17,20,0.6,17,0.85,1,0,0,15,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,19,"Seidel, Tenley",Fr,,10,0,NA,7,3,10,12,0.583,10,0.833,0,0,1,8,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,15,"Davis, Katherine",So,,9,2,NA,0,0,0,0,NA,0,NA,0,0,0,4,NA,0,NA,NA,NA,9,2,"15,678",35,8.037,25,0.417,NA,NA,NA,0,0,0,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,28,"Guillen, Kallie",Fr,,8,0,NA,0,0,0,4,0,4,1,0,0,0,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,23,"Kane, Lillienne",So,,7,0,NA,6,0,6,11,0.545,9,0.818,0,0,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,17,"Gibson, Lauren",So,,7,0,NA,0,1,1,0,NA,0,NA,0,0,0,7,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA
Indiana (PA) Crimson Hawks,307,2012,PSAC,906,7,"Hickman, Taylor",Fr,,6,0,NA,2,1,3,5,0.4,3,0.6,0,0,1,0,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,2,"Wall, Liana",Sr,,18,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,NA,4,NA,NA,NA,NA,NA,0:00,0,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,12,"Beck, Jessica",Jr,,18,,NA,22,4,26,NA,NA,NA,NA,NA,NA,NA,14,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,1,"Bianco, Stephanie",Jr,,18,,NA,35,3,38,NA,NA,NA,NA,NA,NA,NA,23,NA,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,3,"Lodovici, Alexa",So,,18,,NA,42,30,72,NA,NA,NA,NA,NA,NA,NA,18,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,5,"Edwards, Alex",Fr,,18,,NA,9,1,10,NA,NA,NA,NA,NA,NA,NA,15,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,10,"Miller, Corinne",Jr,,18,,NA,15,8,23,NA,NA,NA,NA,NA,NA,NA,30,NA,14,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,21,"Vogt, Becca",Jr,,18,,NA,43,46,89,NA,NA,NA,NA,NA,NA,NA,16,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,16,"Glasshagel, Beth",Jr,,18,,NA,21,2,23,NA,NA,NA,NA,NA,NA,NA,12,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,4,"Glenn, Alexis",So,,17,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,18,"Beierschmitt, Paige",Fr,,16,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,17,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,22,"Norwood, Taylor",Fr,,16,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,33,NA,22,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,17,"Gibson, Lauren",Fr,,16,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,33,"Berlin, Colleen",Fr,,16,,NA,36,4,40,NA,NA,NA,NA,NA,NA,NA,29,NA,13,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,24,"Ward, Sarah",Fr,,15,,NA,10,1,11,NA,NA,NA,NA,NA,NA,NA,11,NA,8,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,11,"Sterling, Kaitlin",So,,15,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,NA,4,NA,NA,NA,NA,NA,649:17,124,11.459,119,0.49,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,8,"Jordan, Jill",Jr,,14,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,NA,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,15,"Davis, Katherine",Fr,,14,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,322:15,63,11.73,56,0.471,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,26,"Huntsman, Kiera",Fr,,10,,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,20,"Rydeen, Amy",So,,10,,NA,5,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,14,"Zakrzewski, Michelle",Fr,,9,,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,19,"Yurisic, Chelsea",Jr,,9,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,9,"Molnar, Morgan",Fr,,8,,NA,3,1,4,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,45,"Hipp, Chelsey",Fr,,6,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,114:04,26,13.677,13,0.333,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,6,"Hady, Meredith",So,,6,,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,7,"Luitgaarden, Emma",So,,6,,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,25,"Piper, Bree",So,,5,,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2011,PSAC,906,23,"Kane, Lillienne",Fr,,5,,NA,3,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,7,"Luitgaarden, Emma",Fr,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,4,"Slinkard, Alex",Sr,,17,,NA,13,7,20,NA,NA,NA,NA,NA,NA,NA,16,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,22,"DeMaio, Sarah",Sr,,17,,NA,23,1,24,NA,NA,NA,NA,NA,NA,NA,37,NA,12,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,23,"Kushler, Kristen",Sr,,17,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,NA,9,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,24,"Athing, Kate",Sr,,17,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,NA,11,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,2,"Wall, Liana",Jr,,17,,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,NA,2,NA,NA,NA,NA,NA,123:29,40,19.435,19,0.322,NA,NA,NA,NA,NA,10,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,33,"Caldwell, Kellie",Sr,,17,,NA,17,9,26,NA,NA,NA,NA,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA
Indiana (PA) Crimson Hawks,307,2010,PSAC,906,16,"Glasshagel, Beth",So,,17,,NA,26,0,26,NA,NA,NA,NA,NA,NA,NA,8,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA
