team_name,team_id,season,conference,conference_id,jersey,player,yr,pos,g,gs,goals,assists,points,shots,shot_pct,sog,sog_pct,gwg,man_up_g,man_down_g,gb,to,ct,fo_won,f_os_taken,fo_pct,pen,pen_time,ggp,ggs,g_min,goals_allowed,gaa,saves,save_pct,rc,yc,clears,att,clear_pct,otg,fo_taken
Wingate Bulldogs,1462,2015,SAC,12850,15,"Clifton, Cole",Jr,,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2015,SAC,12850,20,"Willingham, Tyler",N/A,,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2015,SAC,12850,19,"Messana, Michael",So,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2015,SAC,12850,47,"Atkinson, Brandon",N/A,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2015,SAC,12850,45,"Sharp, Zach",N/A,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2015,SAC,12850,41,"Finan, Alex",So,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,35,"Humerickhouse, Jacob",Fr,,13,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,6,NA,NA,NA,8,450,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,27,"Schumacher, Cory",Jr,,13,12,22,10,32,79,0.278,49,0.62,1,3,NA,42,16,4,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,16,"Murphy, Austin",Fr,,13,12,32,28,60,84,0.381,62,0.738,NA,7,NA,34,18,8,NA,NA,NA,10,540,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,26,"Sneed, Bryce",Sr,,13,12,12,7,19,30,0.4,27,0.9,1,NA,NA,117,13,2,183,283,0.647,5,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,9,"Thompson, Drew",Fr,,13,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,30,6,16,NA,NA,NA,3,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,4,"Watts, Chase",Jr,,13,7,13,12,25,40,0.325,23,0.575,2,2,NA,12,16,1,NA,NA,NA,3,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,42,"Wilson, Josh",Fr,,13,3,9,4,13,29,0.31,19,0.655,NA,NA,NA,6,11,1,NA,NA,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,24,"Swedstedt, Steen",Fr,,13,3,11,8,19,54,0.204,28,0.519,NA,6,NA,9,8,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,11,"Crisera, Anthony",Fr,,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,2,NA,NA,NA,4,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,21,"Vogrig, Ryan",So,,12,11,21,15,36,58,0.362,41,0.707,NA,3,NA,24,21,7,NA,NA,NA,2,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,12,"Aiello, Vinny",Fr,,12,0,4,NA,NA,9,0.444,8,0.889,NA,NA,NA,17,9,5,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,3,"Grimwood, Seth",Fr,,12,0,3,1,4,15,0.2,13,0.867,NA,NA,NA,7,2,1,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,2,"Connor, Michael",Fr,,11,6,NA,NA,NA,2,NA,2,1,NA,NA,NA,14,4,1,NA,NA,NA,1,60,11,6,"26,563",71,9.622,89,0.556,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,34,"Foltz, Ryan",Jr,,11,6,NA,NA,NA,1,NA,1,1,NA,NA,NA,16,2,9,NA,NA,NA,9,480,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,14,"Goings, Zak",Jr,,11,0,8,1,9,55,0.145,28,0.509,NA,NA,NA,15,7,2,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,5,"Pennigar, Jake",Fr,,11,0,NA,1,NA,7,NA,5,0.714,NA,NA,NA,7,1,NA,24,52,0.462,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,13,"Antram, Tyler",Fr,,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,3,1,3,0.333,4,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,7,"Godwin, Robert",So,,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,5,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,18,"Gobble, Andrew",Fr,,10,0,1,1,2,3,0.333,2,0.667,NA,NA,NA,8,1,NA,NA,NA,NA,4,210,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,10,"Kotch, Tanner",Fr,,10,10,16,15,31,30,0.533,25,0.833,1,3,NA,17,12,4,NA,NA,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,8,"Ormerod, Jacob",Fr,,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2,NA,NA,NA,NA,,9,7,"20,125",58,10.375,61,0.513,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,15,"Clifton, Cole",So,,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,22,"Solter, Michael",Fr,,7,0,1,NA,NA,2,0.5,2,1,NA,NA,NA,2,1,NA,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,1,"Norman, Kevin",Fr,,7,7,12,1,13,31,0.387,20,0.645,2,1,NA,8,7,NA,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,32,"Lilley, Matt",So,,6,1,1,NA,NA,5,0.2,1,0.2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,33,"Elias, Nick",Fr,,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,44,"Undi, Mitchell",Fr,,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,6,"Asplen, Brennan",Fr,,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,19,"Messana, Michael",Fr,,2,0,1,1,2,1,1,1,1,NA,NA,NA,1,2,1,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,47,"Kooistra, Randy",Fr,,2,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,40,"Bergen, Alex",Fr,,2,0,NA,NA,NA,2,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,41,"Finan, Alex",Fr,,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2014,SAC,12850,17,"Price, Travis",Jr,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,1,NA,900,0,0,4,1,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,6,"Clifton, Chase",Sr,,16,11,25,2,27,82,0.305,48,0.585,NA,4,NA,11,21,2,NA,NA,NA,2,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,12,"Womble, Taylor",Sr,,16,15,23,10,33,68,0.338,41,0.603,1,NA,NA,14,19,1,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,9,"Watts, Derek",Sr,,16,16,24,32,56,91,0.264,51,0.56,NA,4,NA,36,44,2,NA,NA,NA,4,180,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,18,"Lockhart, Stuart",Sr,,16,16,NA,NA,NA,1,NA,1,1,NA,NA,NA,42,23,21,NA,NA,NA,9,600,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,21,"Vogrig, Ryan",Fr,,16,15,27,13,40,58,0.466,43,0.741,NA,6,1,36,38,5,NA,NA,NA,3,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,30,"Acosta, Michael",Sr,,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,8,10,NA,NA,NA,6,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,8,"Kendall, Garrett",Sr,,16,13,20,4,24,57,0.351,40,0.702,NA,2,NA,37,20,7,NA,NA,NA,3,90,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,11,"Cooney, Patrick",Jr,,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,9,4,NA,NA,NA,NA,,14,13,"42,434",172,14.592,115,0.401,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,27,"Schumacher, Cory",So,,15,4,10,5,15,32,0.312,23,0.719,1,1,NA,9,12,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,34,"Foltz, Ryan",So,,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,9,12,NA,NA,NA,6,360,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,23,"Green, Terek",Fr,,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,6,NA,NA,NA,9,570,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,20,"Despo, Alex",Jr,,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,54,NA,0.45,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
Wingate Bulldogs,1462,2013,Deep South,NA,4,"Watts, Chase",So,,14,5,4,7,11,26,0.154,12,0.462,NA,NA,NA,7,23,1,NA,NA,NA,5,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,26,"Sneed, Bryce",Jr,,14,0,2,1,3,6,0.333,4,0.667,NA,NA,NA,90,11,3,155,NA,0.54,6,270,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287
Wingate Bulldogs,1462,2013,Deep South,NA,14,"Goings, Zak",So,,13,0,2,NA,NA,9,0.222,7,0.778,NA,NA,NA,14,10,1,2,NA,0.143,6,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
Wingate Bulldogs,1462,2013,Deep South,NA,3,"Press, Troy",Jr,,13,10,8,6,14,60,0.133,32,0.533,NA,2,NA,13,22,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,2,"Brawley, Logan",Jr,,13,2,NA,NA,NA,4,NA,2,0.5,NA,NA,NA,29,4,14,3,NA,0.273,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
Wingate Bulldogs,1462,2013,Deep South,NA,7,"Godwin, Robert",Fr,,13,1,NA,1,NA,3,NA,3,1,NA,NA,NA,11,10,2,NA,NA,NA,1,120,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,29,"Fegley, Jake",Fr,,12,0,NA,NA,NA,7,NA,3,0.429,NA,NA,NA,6,5,2,NA,NA,NA,3,150,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,19,"Bunn, Jackson",Sr,,9,3,3,NA,NA,10,0.3,8,0.8,NA,NA,NA,5,7,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,17,"Price, Travis",So,,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,NA,NA,NA,NA,NA,,7,2,"14,827",65,15.782,48,0.425,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,15,"Clifton, Cole",Fr,,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,5,"Gobble, Andrew",Fr,,5,0,1,NA,NA,2,0.5,2,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,32,"Lilley, Matt",Fr,,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,40,"Weinheimer, Zach",Fr,,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,NA,515,2,13.981,1,0.333,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,10,"Cullen, Brendan",N/A,,2,0,1,NA,NA,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2013,Deep South,NA,16,"Handy, William",Fr,,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wingate Bulldogs,1462,2012,Deep South,NA,9,"Watts, Derek",Jr,,14,14,22,26,48,74,0.297,43,0.581,2,3,1,18,52,3,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,12,"Womble, Taylor",Jr,,14,9,12,5,17,31,0.387,18,0.581,0,1,0,17,14,0,NA,NA,NA,2,90,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,3,"Lee, David",Sr,,14,14,26,2,28,86,0.302,58,0.674,2,6,2,16,20,2,NA,NA,NA,3,120,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,97,"Press, Troy",So,,14,13,10,4,14,44,0.227,25,0.568,0,2,0,18,18,1,NA,NA,NA,3,180,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,8,"Kendall, Garrett",Jr,,14,6,5,5,10,26,0.192,13,0.5,0,0,0,44,13,4,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,20,"Bayliss, Bryan",Sr,,14,14,19,7,26,77,0.247,44,0.571,0,0,0,48,25,13,0,NA,0,5,210,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
Wingate Bulldogs,1462,2012,Deep South,NA,96,"Wells, James",So,,14,4,7,4,11,31,0.226,15,0.484,0,0,0,34,31,7,NA,NA,NA,4,240,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,21,"Dlugozima, Danny",Sr,,14,14,0,0,0,1,0,1,1,0,0,0,45,12,2,NA,NA,NA,0,0,14,14,"48,444",155,11.518,173,0.527,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,5,"Lowstetter, Brandon",Jr,,13,0,1,0,1,1,1,1,1,0,0,0,7,3,7,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,99,"Brawley, Logan",So,,13,12,0,0,0,1,0,1,1,0,0,0,24,10,4,NA,NA,NA,6,330,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,30,"Acosta, Michael",Jr,,13,1,0,0,0,0,NA,0,NA,0,0,0,33,7,8,NA,NA,NA,3,120,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,14,"Goings, Zak",Fr,,13,0,0,0,0,2,0,0,0,0,0,0,4,1,1,5,NA,0.294,3,120,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,17
Wingate Bulldogs,1462,2012,Deep South,NA,98,"Despo, Alex",So,,13,0,0,0,0,0,NA,0,NA,0,0,0,3,1,0,19,NA,0.352,2,60,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,54
Wingate Bulldogs,1462,2012,Deep South,NA,4,"Watts, Chase",Fr,,11,0,2,0,2,7,0.286,4,0.571,0,0,0,6,9,1,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,32,"Padden, Tom",Jr,,11,3,2,0,2,9,0.222,4,0.444,0,0,0,2,7,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,35,"Feranec, Andrew",So,,11,4,0,0,0,0,NA,0,NA,0,0,0,3,3,2,NA,NA,NA,2,90,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,25,"Thomas, Wesley",Jr,,11,7,0,1,1,1,0,1,1,0,0,0,6,3,2,NA,NA,NA,3,120,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,24,"McDaniel, Michael",Sr,,10,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,15,"Barrett, Travis",Sr,,10,6,7,2,9,18,0.389,12,0.667,0,0,0,3,10,1,1,NA,1,2,90,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1
Wingate Bulldogs,1462,2012,Deep South,NA,34,"Foltz, Ryan",Fr,,10,3,0,0,0,0,NA,0,NA,0,0,0,7,5,2,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,16,"Lilley, Bryant",Sr,,10,1,0,0,0,0,NA,0,NA,0,0,0,0,1,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,7,"Harward, Justin",Sr,,9,5,0,0,0,0,NA,0,NA,0,0,0,15,3,7,NA,NA,NA,3,180,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,27,"Schumacher, Cory",Fr,,9,0,0,2,2,4,0,1,0.25,0,0,0,4,2,2,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,18,"Lockhart, Stuart",Jr,,9,9,0,0,0,2,0,2,1,0,0,0,22,5,4,NA,NA,NA,1,30,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,19,"Bunn, Jackson",Jr,,9,0,3,0,3,9,0.333,7,0.778,0,0,0,6,13,1,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,36,"Cullum, Scott",Fr,,7,0,0,0,0,0,NA,0,NA,0,0,0,4,1,2,NA,NA,NA,1,60,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,11,"Cooney, Patrick",Jr,,4,0,0,0,0,0,NA,0,NA,0,0,0,2,0,0,NA,NA,NA,0,0,4,0,"2,316",8,12.435,5,0.385,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,17,"Price, Travis",Fr,,3,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,NA,NA,NA,0,0,2,0,235,2,30.638,0,0,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,6,"Clifton, Chase",Jr,,2,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,10,"Cook, Jarrett",So,,2,0,0,0,0,0,NA,0,NA,0,0,0,1,0,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,26,"Sneed, Bryce",So,,2,0,0,0,0,0,NA,0,NA,0,0,0,4,1,1,16,NA,0.444,2,90,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,36
Wingate Bulldogs,1462,2012,Deep South,NA,33,"Collins, Davis",Jr,,1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Wingate Bulldogs,1462,2012,Deep South,NA,31,"Thompson, Sam",So,,1,0,0,0,0,0,NA,0,NA,0,0,0,1,0,0,NA,NA,NA,0,0,NA,NA,,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,33,"Wilbur, Dylan",Fr,GK,15,14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,30,18,1,NA,0,NA,NA,,15,12,803:53,194,14.48,204,0.513,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,19,"Chriszt, Tommy",Fr,ATT,15,15,24,22,46,97,0.247,54,0.557,NA,3,1,14,39,4,NA,0,NA,1,60,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,16,"Rice, Jeremy",Fr,M,15,0,10,1,11,39,0.256,27,0.692,NA,2,NA,13,17,2,NA,0,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,15,"Isbister, Kieran",Fr,D,15,15,4,4,8,11,0.364,7,0.636,NA,NA,1,40,15,27,NA,0,NA,9,540,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,8,"Buchanan, Alex",Fr,M,15,15,1,NA,1,2,0.5,2,1,NA,NA,NA,32,14,7,NA,1,NA,6,240,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,6,"Baker, Nic",Fr,ATT,15,7,18,4,22,66,0.273,38,0.576,NA,3,NA,8,26,1,NA,0,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Young Harris Mountain Lions,30154,2022,Peach Belt,12923,5,"Soenen, Ben",Fr,D,15,15,NA,1,1,6,NA,5,0.833,NA,NA,NA,54,31,37,NA,0,NA,6,330,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
